2001,357.614
2001,370.533
2001,306.929
2001,294.734
2001,278.934
2001,305.496
2001,3736.644
2002,319.941
2002,281.826
2002,302.549
2002,289.848
2002,307.675
2002,341.023
2002,381.542
2002,374.586
2002,331.279
2002,307.059
2002,296.290
2002,324.834
2002,3858.452
2003,341.989
2003,299.249
2003,304.317
2003,285.756
2003,307.545
2003,328.694
2003,374.396
2003,381.816
2003,323.136
2003,306.741
2003,297.867
2003,331.680
2003,3883.185
2004,346.546
2004,314.280
2004,308.812
2004,290.560
2004,327.380
2004,345.085
2004,377.332
2004,368.439
2004,335.622
2004,312.450
2004,302.101
2004,341.948
2004,3970.555
2005,343.121
2005,298.500
2005,317.458
2005,289.562
2005,315.062
2005,363.672
2005,402.274
2005,404.941
2005,350.218
2005,316.398
2005,306.115
2005,348.101
2005,4055.423
2006,328.658
2006,307.333
2006,318.730
2006,297.858
2006,330.616
2006,364.260
2006,410.421
2006,407.763
2006,332.055
2006,321.567
2006,309.159
2006,336.283
2006,4064.702
2007,353.531
2007,323.230
2007,320.471
2007,303.129
2007,330.203
2007,362.755
2007,393.226
2007,421.797
2007,355.394
2007,332.615
2007,314.103
2007,346.290
2007,4156.745
2008,362.998
2008,325.106
2008,324.630
2008,305.865
2008,325.245
2008,373.109
2008,402.900
2008,388.987
2008,338.056
2008,318.547
2008,310.046
2008,343.898
2008,4119.388
2009,354.993
2009,300.887
2009,310.603
2009,289.537
2009,311.306
2009,347.658
2009,372.542
2009,381.221
2009,327.401
2009,307.040
2009,296.635
2009,350.507
2009,3950.331
2010,360.957
2010,319.735
2010,312.168
2010,287.800
2010,327.936
2010,375.759
2010,409.725
2010,408.884
2010,346.045
2010,307.921
2010,306.010
2010,362.119
2010,4125.060
2011,362.872
2011,313.127
2011,318.710
2011,302.401
2011,323.628
2011,367.727
2011,418.693
2011,406.511
2011,337.931
2011,308.699
2011,304.102
2011,335.740
2011,4100.141
2012,339.528
2012,309.389
2012,309.091
2012,295.228
2012,336.518
2012,360.826
2012,414.640
2012,395.700
2012,334.585
2012,311.651
2012,305.975
2012,334.635
2012,4047.765
2013,348.967
2013,309.728
2013,325.399
2013,299.333
2013,322.156
2013,356.823
2013,394.846
2013,385.286
2013,340.941
2013,314.925
2013,314.540
2013,353.021
2013,4065.964
2014,377.255
2014,324.348
2014,331.823
2014,297.631
2014,324.724
2014,357.844
2014,385.780
2014,384.341
2014,339.887
2014,314.522
2014,317.495
2014,337.957
2014,4093.606
2015,360.455
2015,334.476
2015,324.192
2015,294.133
2015,322.087
2015,362.409
2015,400.419
2015,392.116
2015,350.122
2015,312.112
2015,300.653
2015,324.427
2015,4077.601
2016,352.719
2016,313.685
2016,304.390
2016,292.894
2016,316.784
2016,367.781
2016,411.887
2016,409.701
2016,351.484
2016,312.945
2016,297.062
2016,345.343
2016,4076.675
2017,344.332
2017,291.050
2017,319.336
2017,295.361
2017,323.447
2017,358.522
2017,404.432
2017,384.739
2017,335.915
2017,318.670
2017,308.052
2017,350.416
2017,4034.271
2018,373.230
2018,306.894
2018,321.547
2018,300.756
2018,338.948
2018,371.886
2018,411.290
2018,408.028
2018,356.258
2018,324.932
2018,322.369
2018,342.139
2018,4178.277
2019,359.457
2019,314.951
2019,326.568
2019,296.602
2019,330.343
2019,352.928
2019,409.973
2019,401.397
2019,360.452
2019,320.250
2019,315.708
2019,338.253
2019,4126.882
2020,340.408
2020,317.853
2020,306.887
2020,275.763
2020,304.167
2020,352.967
2020,414.610
2020,399.812
